datetime,open,high,low,close,volume,date
2021-01-13 12:15:00,15623.8,15655.15,15566.95,15577.55,0,
2021-01-13 13:15:00,15578.55,15605.55,15480.4,15544.05,0,
2021-01-13 14:15:00,15547.3,15651.0,15524.5,15636.8,0,
2021-01-13 15:15:00,15636.1,15637.4,15585.15,15624.05,0,
2021-01-14 09:15:00,15615.35,15692.7,15571.8,15596.65,0,
2021-01-14 10:15:00,15597.6,15621.35,15569.65,15610.9,0,
2021-01-14 11:15:00,15610.4,15631.2,15589.55,15618.75,0,
2021-01-14 12:15:00,15619.35,15648.4,15592.8,15612.75,0,
2021-01-14 13:15:00,15612.95,15629.55,15585.75,15595.55,0,
2021-01-14 14:15:00,15595.7,15619.1,15567.6,15602.95,0,
2021-01-14 15:15:00,15603.6,15628.25,15601.25,15608.95,0,
2021-01-15 09:15:00,15576.9,15613.85,15475.4,15527.55,0,
2021-01-15 10:15:00,15528.9,15535.55,15421.7,15446.9,0,
2021-01-15 11:15:00,15446.6,15479.85,15397.45,15479.2,0,
2021-01-15 12:15:00,15475.15,15523.1,15459.35,15483.8,0,
2021-01-15 13:15:00,15484.0,15516.35,15402.85,15413.6,0,
2021-01-15 14:15:00,15415.5,15464.0,15364.35,15450.55,0,
2021-01-15 15:15:00,15449.55,15473.6,15441.25,15453.45,0,
2021-01-18 09:15:00,15484.0,15525.35,15366.6,15377.6,0,
2021-01-18 10:15:00,15377.65,15406.3,15339.45,15394.25,0,
2021-01-18 11:15:00,15391.25,15404.3,15232.6,15268.35,0,
2021-01-18 12:15:00,15269.2,15296.6,15235.1,15270.7,0,
2021-01-18 13:15:00,15272.85,15382.1,15238.9,15380.0,0,
2021-01-18 14:15:00,15379.9,15383.5,15238.0,15248.5,0,
2021-01-18 15:15:00,15247.75,15260.2,15193.9,15246.15,0,
2021-01-19 09:15:00,15356.2,15396.65,15269.15,15385.75,0,
2021-01-19 10:15:00,15384.8,15439.25,15372.45,15409.35,0,
2021-01-19 11:15:00,15409.55,15481.25,15407.1,15472.35,0,
2021-01-19 12:15:00,15471.1,15506.25,15456.85,15483.35,0,
2021-01-19 13:15:00,15484.9,15557.75,15482.65,15551.6,0,
2021-01-19 14:15:00,15551.85,15648.8,15544.45,15621.85,0,
2021-01-19 15:15:00,15622.0,15623.05,15584.1,15614.1,0,
2021-01-20 09:15:00,15613.8,15639.8,15547.9,15609.45,0,
2021-01-20 10:15:00,15608.9,15660.25,15589.4,15641.25,0,
2021-01-20 11:15:00,15641.45,15659.1,15607.45,15609.3,0,
2021-01-20 12:15:00,15611.25,15620.7,15541.85,15603.05,0,
2021-01-20 13:15:00,15604.0,15652.8,15591.25,15643.5,0,
2021-01-20 14:15:00,15643.3,15703.35,15643.3,15660.45,0,
2021-01-20 15:15:00,15659.8,15666.0,15629.25,15663.0,0,
2021-01-21 09:15:00,15721.2,15748.45,15663.05,15700.35,0,
2021-01-21 10:15:00,15699.6,15714.65,15679.3,15708.15,0,
2021-01-21 11:15:00,15707.0,15714.15,15685.1,15703.95,0,
2021-01-21 12:15:00,15703.8,15740.1,15699.9,15720.1,0,
2021-01-21 13:15:00,15720.4,15730.45,15645.65,15651.5,0,
2021-01-21 14:15:00,15651.4,15684.6,15463.65,15531.55,0,
2021-01-21 15:15:00,15532.35,15588.55,15525.05,15546.7,0,
2021-01-22 09:15:00,15530.75,15538.1,15395.8,15476.1,0,
2021-01-22 10:15:00,15476.55,15499.3,15337.15,15352.8,0,
2021-01-22 11:15:00,15354.95,15363.85,15288.55,15329.1,0,
2021-01-22 12:15:00,15328.6,15354.2,15206.6,15217.2,0,
2021-01-22 13:15:00,15217.7,15277.7,15149.7,15177.8,0,
2021-01-22 14:15:00,15176.1,15267.55,15119.8,15146.05,0,
2021-01-22 15:15:00,15145.75,15162.35,15115.95,15141.8,0,
2021-01-25 09:15:00,15323.4,15415.4,15204.4,15335.35,0,
2021-01-25 10:15:00,15334.7,15447.8,15334.7,15397.85,0,
2021-01-25 11:15:00,15398.95,15400.55,15253.5,15302.85,0,
2021-01-25 12:15:00,15302.4,15327.8,15272.0,15317.05,0,
2021-01-25 13:15:00,15317.1,15335.5,15152.95,15190.9,0,
2021-01-25 14:15:00,15191.35,15198.25,15102.35,15156.5,0,
2021-01-25 15:15:00,15158.6,15169.95,15114.8,15143.65,0,
2021-01-27 09:15:00,15156.75,15156.75,14942.85,15013.7,0,
2021-01-27 10:15:00,15017.6,15034.75,14948.75,15022.25,0,
2021-01-27 11:15:00,15021.7,15061.25,14899.2,14911.0,0,
2021-01-27 12:15:00,14909.55,14941.7,14865.35,14888.7,0,
2021-01-27 13:15:00,14889.05,14907.05,14740.6,14748.45,0,
2021-01-27 14:15:00,14748.35,14771.8,14687.75,14719.85,0,
2021-01-27 15:15:00,14719.6,14750.45,14719.6,14723.9,0,
2021-01-28 09:15:00,14510.35,14585.25,14434.6,14543.35,0,
2021-01-28 10:15:00,14543.65,14600.3,14498.5,14530.95,0,
2021-01-28 11:15:00,14529.35,14544.9,14458.4,14469.65,0,
2021-01-28 12:15:00,14467.7,14517.95,14352.2,14385.05,0,
2021-01-28 13:15:00,14384.45,14557.9,14384.2,14503.8,0,
2021-01-28 14:15:00,14502.65,14614.95,14455.45,14611.65,0,
2021-01-28 15:15:00,14614.4,14634.95,14597.05,14602.85,0,
2021-01-29 09:15:00,14768.55,14784.0,14649.4,14667.2,0,
2021-01-29 10:15:00,14666.9,14740.7,14581.7,14735.35,0,
2021-01-29 11:15:00,14732.05,14734.1,14641.2,14657.0,0,
2021-01-29 12:15:00,14658.0,14727.0,14644.85,14662.35,0,
2021-01-29 13:15:00,14662.45,14743.05,14626.2,14742.4,0,
2021-01-29 14:15:00,14741.85,14876.4,14545.35,14582.9,0,
2021-01-29 15:15:00,14583.3,14624.6,14550.15,14593.3,0,
2021-02-01 09:15:00,14779.8,14860.0,14732.65,14848.9,0,
2021-02-01 10:15:00,14848.4,14947.55,14820.65,14886.4,0,
2021-02-01 11:15:00,14885.4,15090.55,14882.1,14946.05,0,
2021-02-01 12:15:00,14948.05,15425.85,14899.9,15342.05,0,
2021-02-01 13:15:00,15347.55,15574.85,15342.95,15490.85,0,
2021-02-01 14:15:00,15488.05,15727.95,15460.0,15685.0,0,
2021-02-01 15:15:00,15680.9,15770.75,15660.6,15702.45,0,
2021-02-02 09:15:00,15943.45,16455.45,15928.45,16344.05,0,
2021-02-02 10:15:00,16343.45,16351.15,16129.85,16263.1,0,
2021-02-02 11:15:00,16263.75,16288.95,16099.25,16244.75,0,
2021-02-02 12:15:00,16244.25,16287.35,16144.4,16254.9,0,
2021-02-02 13:15:00,16255.5,16296.3,16167.45,16292.15,0,
2021-02-02 14:15:00,16292.2,16334.7,16168.35,16192.9,0,
2021-02-02 15:15:00,16196.75,16233.35,16173.85,16208.9,0,
2021-02-03 09:15:00,16360.1,16360.1,16074.85,16234.05,0,
2021-02-03 10:15:00,16234.5,16356.85,16234.5,16302.55,0,
2021-02-03 11:15:00,16303.25,16385.0,16293.45,16309.7,0,
2021-02-03 12:15:00,16308.9,16406.1,16308.9,16391.9,0,
2021-02-03 13:15:00,16392.9,16452.45,16338.2,16356.9,0,
2021-02-03 14:15:00,16356.25,16451.7,16334.6,16406.3,0,
2021-02-03 15:15:00,16407.8,16434.3,16385.05,16403.65,0,
2021-02-04 09:15:00,16379.0,16379.95,16223.25,16250.85,0,
2021-02-04 10:15:00,16252.2,16304.5,16190.5,16294.85,0,
2021-02-04 11:15:00,16295.1,16440.3,16294.75,16419.05,0,
2021-02-04 12:15:00,16418.8,16522.65,16410.45,16450.5,0,
2021-02-04 13:15:00,16450.5,16567.4,16427.4,16560.4,0,
2021-02-04 14:15:00,16560.0,16633.55,16500.3,16596.95,0,
2021-02-04 15:15:00,16595.3,16615.3,16582.1,16606.9,0,
2021-02-05 09:15:00,16643.7,16987.55,16641.1,16889.4,0,
2021-02-05 10:15:00,16888.25,16929.55,16701.0,16824.2,0,
2021-02-05 11:15:00,16822.9,16870.45,16801.6,16822.25,0,
2021-02-05 12:15:00,16823.8,16834.25,16707.15,16712.65,0,
2021-02-05 13:15:00,16711.9,16814.1,16688.6,16755.0,0,
2021-02-05 14:15:00,16754.45,16778.0,16675.8,16712.05,0,
2021-02-05 15:15:00,16710.65,16753.0,16698.5,16724.0,0,
2021-02-08 09:15:00,16917.35,17026.35,16871.1,16994.6,0,
2021-02-08 10:15:00,16994.15,17036.55,16941.9,16947.55,0,
2021-02-08 11:15:00,16947.4,16963.9,16853.55,16875.45,0,
2021-02-08 12:15:00,16876.5,16911.05,16806.8,16911.05,0,
2021-02-08 13:15:00,16909.9,16968.55,16876.5,16921.0,0,
2021-02-08 14:15:00,16918.7,16940.25,16828.3,16869.6,0,
2021-02-08 15:15:00,16869.75,16879.2,16855.15,16862.3,0,
2021-02-09 09:15:00,16931.75,16939.75,16747.1,16795.35,0,
2021-02-09 10:15:00,16796.1,16953.2,16774.65,16938.0,0,
2021-02-09 11:15:00,16938.2,16999.2,16937.85,16980.25,0,
2021-02-09 12:15:00,16980.1,17008.05,16947.1,16994.95,0,
2021-02-09 13:15:00,16995.2,17062.1,16982.2,17042.85,0,
2021-02-09 14:15:00,17041.3,17080.6,16849.95,16910.2,0,
2021-02-09 15:15:00,16909.2,16932.2,16887.15,16904.9,0,
2021-02-10 09:15:00,16903.1,16971.05,16843.7,16894.85,0,
2021-02-10 10:15:00,16895.95,16942.35,16837.25,16928.75,0,
2021-02-10 11:15:00,16928.15,16992.7,16926.55,16951.7,0,
2021-02-10 12:15:00,16952.0,16966.5,16906.15,16917.0,0,
2021-02-10 13:15:00,16917.4,16930.05,16773.25,16826.5,0,
2021-02-10 14:15:00,16826.55,16867.95,16730.25,16865.6,0,
2021-02-10 15:15:00,16864.9,16927.85,16861.4,16869.35,0,
2021-02-11 09:15:00,16806.75,16950.25,16804.7,16904.05,0,
2021-02-11 10:15:00,16901.55,16928.25,16847.0,16847.0,0,
2021-02-11 11:15:00,16848.2,16905.15,16826.8,16858.25,0,
2021-02-11 12:15:00,16861.2,16917.8,16813.5,16852.6,0,
2021-02-11 13:15:00,16849.65,16858.6,16790.05,16823.85,0,
2021-02-11 14:15:00,16823.7,16885.6,16814.2,16866.15,0,
2021-02-11 15:15:00,16866.6,16878.35,16855.95,16861.85,0,
2021-02-12 09:15:00,16843.2,16930.65,16839.55,16908.9,0,
2021-02-12 10:15:00,16908.4,17047.8,16896.5,17038.4,0,
2021-02-12 11:15:00,17039.65,17056.7,16974.85,16983.7,0,
2021-02-12 12:15:00,16982.05,17077.55,16981.9,17060.0,0,
2021-02-12 13:15:00,17061.15,17067.1,16919.55,16957.8,0,
2021-02-12 14:15:00,16958.65,17013.1,16953.2,17012.05,0,
2021-02-12 15:15:00,17012.1,17044.05,17009.1,17016.3,0,
2021-02-15 09:15:00,17175.1,17336.6,17141.25,17316.3,0,
2021-02-15 10:15:00,17316.2,17364.4,17300.7,17363.3,0,
2021-02-15 11:15:00,17362.8,17373.3,17323.4,17348.4,0,
2021-02-15 12:15:00,17349.35,17437.25,17335.9,17406.05,0,
2021-02-15 13:15:00,17406.5,17445.9,17372.15,17427.65,0,
2021-02-15 14:15:00,17427.45,17504.75,17400.95,17492.15,0,
2021-02-15 15:15:00,17491.65,17556.05,17480.2,17504.9,0,
2021-02-16 09:15:00,17564.1,17654.45,17481.1,17532.8,0,
2021-02-16 10:15:00,17532.3,17577.5,17499.9,17508.55,0,
2021-02-16 11:15:00,17508.15,17514.7,17420.1,17455.05,0,
2021-02-16 12:15:00,17455.8,17488.55,17336.0,17354.55,0,
2021-02-16 13:15:00,17355.35,17421.75,17320.85,17367.25,0,
2021-02-16 14:15:00,17368.15,17464.95,17350.75,17446.35,0,
2021-02-16 15:15:00,17446.55,17476.5,17432.8,17448.3,0,
2021-02-17 09:15:00,17392.0,17415.45,17278.95,17355.55,0,
2021-02-17 10:15:00,17355.4,17457.45,17332.05,17426.7,0,
2021-02-17 11:15:00,17426.35,17437.3,17368.75,17382.95,0,
2021-02-17 12:15:00,17383.65,17438.6,17277.95,17303.4,0,
2021-02-17 13:15:00,17304.0,17326.45,17220.0,17282.5,0,
2021-02-17 14:15:00,17283.1,17306.25,17241.3,17266.6,0,
2021-02-17 15:15:00,17267.35,17274.3,17218.45,17255.6,0,
2021-02-18 09:15:00,17296.4,17302.9,17126.9,17159.3,0,
2021-02-18 10:15:00,17159.5,17204.4,17139.35,17150.55,0,
2021-02-18 11:15:00,17150.35,17151.75,17047.9,17052.45,0,
2021-02-18 12:15:00,17053.05,17053.7,16972.65,16997.4,0,
2021-02-18 13:15:00,16996.95,17006.4,16923.35,17002.35,0,
2021-02-18 14:15:00,17005.25,17029.3,16980.0,17003.7,0,
2021-02-18 15:15:00,17002.4,17019.55,16987.3,17000.6,0,
2021-02-19 09:15:00,16901.1,16992.8,16808.6,16967.3,0,
2021-02-19 10:15:00,16969.0,17035.9,16895.5,16913.1,0,
2021-02-19 11:15:00,16919.6,16943.55,16880.75,16888.8,0,
2021-02-19 12:15:00,16889.4,16901.75,16835.75,16878.25,0,
2021-02-19 13:15:00,16877.8,16885.45,16702.95,16709.5,0,
2021-02-19 14:15:00,16707.55,16788.0,16634.15,16783.2,0,
2021-02-19 15:15:00,16783.6,16808.0,16742.25,16747.1,0,
2021-02-22 09:15:00,16754.4,16832.55,16660.05,16675.25,0,
2021-02-22 10:15:00,16672.0,16722.35,16631.65,16642.3,0,
2021-02-22 11:15:00,16642.0,16668.9,16540.45,16568.8,0,
2021-02-22 12:15:00,16567.15,16604.0,16514.8,16566.5,0,
2021-02-22 13:15:00,16566.65,16578.1,16445.6,16453.3,0,
2021-02-22 14:15:00,16454.0,16578.25,16404.6,16488.4,0,
2021-02-22 15:15:00,16489.75,16504.45,16431.25,16479.2,0,
2021-02-23 09:15:00,16589.8,16590.45,16441.2,16532.9,0,
2021-02-23 10:15:00,16531.4,16636.75,16508.75,16586.25,0,
2021-02-23 11:15:00,16586.85,16597.45,16351.9,16400.35,0,
2021-02-23 12:15:00,16398.95,16498.25,16364.2,16487.4,0,
2021-02-23 13:15:00,16481.75,16495.8,16365.9,16412.75,0,
2021-02-23 14:15:00,16412.0,16468.8,16357.1,16422.75,0,
2021-02-23 15:15:00,16421.9,16421.9,16374.1,16394.8,0,
2021-02-24 09:15:00,16408.15,16598.95,16371.2,16593.5,0,
2021-02-24 15:15:00,16564.0,16765.65,16564.0,16759.55,0,
2021-02-24 16:15:00,16760.4,17007.7,16756.55,16951.45,0,
2021-02-25 09:15:00,17052.2,17214.0,17027.55,17078.3,0,
2021-02-25 10:15:00,17078.8,17145.8,17070.9,17115.55,0,
2021-02-25 11:15:00,17114.95,17135.05,16999.8,17018.45,0,
2021-02-25 12:15:00,17019.4,17081.5,16996.85,17034.65,0,
2021-02-25 13:15:00,17035.2,17046.85,16971.65,17000.7,0,
2021-02-25 14:15:00,17001.5,17055.95,16909.75,16922.7,0,
2021-02-25 15:15:00,16922.9,16927.2,16892.7,16919.3,0,
2021-02-26 09:15:00,16618.25,16636.6,16455.05,16489.6,0,
2021-02-26 10:15:00,16487.3,16487.8,16254.0,16310.2,0,
2021-02-26 11:15:00,16308.6,16309.1,16108.3,16116.15,0,
2021-02-26 12:15:00,16113.45,16197.0,16059.2,16113.7,0,
2021-02-26 13:15:00,16114.05,16258.8,16085.35,16250.15,0,
2021-02-26 14:15:00,16250.8,16279.1,16060.4,16110.4,0,
2021-02-26 15:15:00,16108.95,16108.95,16011.25,16085.25,0,
2021-03-01 09:15:00,16314.45,16423.4,16199.9,16359.25,0,
2021-03-01 10:15:00,16357.3,16462.35,16357.3,16409.0,0,
2021-03-01 11:15:00,16409.2,16415.05,16266.6,16308.4,0,
2021-03-01 12:15:00,16308.55,16349.7,16226.15,16337.05,0,
2021-03-01 13:15:00,16337.0,16413.85,16299.7,16377.8,0,
2021-03-01 14:15:00,16376.05,16401.15,16302.9,16376.9,0,
2021-03-01 15:15:00,16377.35,16403.15,16368.95,16372.85,0,
2021-03-02 09:15:00,16458.6,16543.95,16404.6,16509.75,0,
2021-03-02 10:15:00,16510.65,16517.0,16305.6,16309.85,0,
2021-03-02 11:15:00,16307.65,16375.85,16251.95,16327.3,0,
2021-03-02 12:15:00,16327.65,16360.85,16260.1,16279.9,0,
2021-03-02 13:15:00,16277.25,16360.05,16220.5,16321.6,0,
2021-03-02 14:15:00,16321.25,16427.35,16267.65,16423.85,0,
2021-03-02 15:15:00,16421.5,16446.3,16398.6,16398.6,0,
2021-03-03 09:15:00,16577.05,16603.0,16493.05,16587.1,0,
2021-03-03 10:15:00,16587.05,16679.1,16587.05,16623.6,0,
2021-03-03 11:15:00,16622.4,16686.2,16614.15,16684.8,0,
2021-03-03 12:15:00,16685.3,16752.0,16664.5,16721.25,0,
2021-03-03 13:15:00,16720.3,16824.85,16716.35,16776.55,0,
2021-03-03 14:15:00,16777.55,16874.9,16770.7,16864.35,0,
2021-03-03 15:15:00,16865.1,16884.35,16837.85,16854.4,0,
2021-03-04 09:15:00,16516.05,16559.4,16445.3,16522.35,0,
2021-03-04 10:15:00,16522.55,16610.85,16478.8,16601.3,0,
2021-03-04 11:15:00,16600.75,16684.3,16576.2,16635.65,0,
2021-03-04 12:15:00,16636.6,16731.3,16617.2,16706.75,0,
2021-03-04 13:15:00,16705.55,16711.05,16589.0,16640.05,0,
2021-03-04 14:15:00,16639.65,16672.55,16521.15,16557.5,0,
2021-03-04 15:15:00,16557.8,16566.5,16527.7,16550.6,0,
2021-03-05 09:15:00,16408.5,16497.45,16299.0,16459.4,0,
2021-03-05 10:15:00,16458.8,16458.8,16307.65,16377.8,0,
2021-03-05 11:15:00,16379.15,16449.2,16347.4,16376.4,0,
2021-03-05 12:15:00,16374.75,16442.9,16363.0,16388.5,0,
2021-03-05 13:15:00,16388.9,16428.65,16223.3,16270.35,0,
2021-03-05 14:15:00,16267.6,16383.35,16237.35,16369.05,0,
2021-03-05 15:15:00,16367.9,16384.0,16333.95,16345.95,0,
2021-03-08 09:15:00,16432.8,16541.95,16405.15,16497.05,0,
2021-03-08 10:15:00,16495.45,16500.65,16230.9,16327.45,0,
2021-03-08 11:15:00,16325.65,16361.45,16290.55,16312.9,0,
2021-03-08 12:15:00,16313.35,16342.95,16247.85,16311.75,0,
2021-03-08 13:15:00,16311.9,16319.6,16214.45,16277.95,0,
2021-03-08 14:15:00,16276.7,16388.9,16233.05,16293.15,0,
2021-03-08 15:15:00,16294.3,16318.15,16285.45,16285.45,0,
2021-03-09 09:15:00,16451.9,16602.75,16437.85,16551.75,0,
2021-03-09 10:15:00,16550.1,16598.0,16539.25,16583.8,0,
2021-03-09 11:15:00,16583.9,16689.15,16583.6,16666.05,0,
2021-03-09 12:15:00,16665.1,16678.1,16543.8,16543.85,0,
2021-03-09 13:15:00,16542.3,16584.6,16494.8,16524.75,0,
2021-03-09 14:15:00,16525.05,16670.7,16507.1,16670.35,0,
2021-03-09 15:15:00,16670.6,16674.45,16638.9,16649.75,0,
2021-03-10 09:15:00,16745.45,16772.55,16703.85,16761.85,0,
2021-03-10 10:15:00,16762.05,16763.6,16659.0,16673.3,0,
2021-03-10 11:15:00,16673.25,16690.15,16619.75,16645.25,0,
2021-03-10 12:15:00,16644.65,16686.25,16610.35,16682.9,0,
2021-03-10 13:15:00,16682.75,16708.0,16636.75,16685.35,0,
2021-03-10 14:15:00,16686.55,16704.8,16645.4,16688.4,0,
2021-03-10 15:15:00,16688.65,16705.1,16677.7,16689.7,0,
2021-03-12 09:15:00,16962.85,16962.85,16816.2,16841.5,0,
2021-03-12 10:15:00,16839.65,16854.35,16807.8,16825.9,0,
2021-03-12 11:15:00,16826.5,16866.6,16810.95,16812.95,0,
2021-03-12 12:15:00,16814.6,16814.6,16738.2,16753.4,0,
2021-03-12 13:15:00,16752.9,16778.35,16436.55,16437.8,0,
2021-03-12 14:15:00,16433.35,16542.8,16387.0,16510.45,0,
2021-03-12 15:15:00,16510.85,16526.6,16479.85,16506.35,0,
2021-03-15 09:15:00,16518.3,16518.3,16178.8,16212.3,0,
2021-03-15 10:15:00,16213.5,16243.7,16095.6,16120.3,0,
2021-03-15 11:15:00,16120.75,16154.35,16067.6,16111.8,0,
2021-03-15 12:15:00,16112.35,16113.45,16056.2,16086.35,0,
2021-03-15 13:15:00,16086.45,16175.55,16070.15,16141.25,0,
2021-03-15 14:15:00,16140.85,16332.7,16120.2,16292.9,0,
2021-03-15 15:15:00,16293.75,16320.6,16287.15,16301.25,0,
2021-03-16 09:15:00,16382.65,16409.7,16247.0,16318.25,0,
2021-03-16 10:15:00,16317.85,16412.8,16310.8,16366.35,0,
2021-03-16 11:15:00,16367.15,16387.95,16269.6,16309.3,0,
2021-03-16 12:15:00,16308.7,16340.35,16212.65,16232.75,0,
2021-03-16 13:15:00,16235.45,16251.0,16150.05,16183.2,0,
2021-03-16 14:15:00,16183.1,16255.55,16142.5,16156.5,0,
2021-03-16 15:15:00,16158.8,16187.45,16147.35,16167.15,0,
2021-03-17 09:15:00,16219.35,16239.1,16121.75,16141.45,0,
2021-03-17 10:15:00,16142.4,16191.4,16120.8,16159.7,0,
2021-03-17 11:15:00,16160.0,16295.05,16155.9,16175.7,0,
2021-03-17 12:15:00,16176.55,16196.1,16075.65,16106.7,0,
2021-03-17 13:15:00,16106.6,16152.6,16065.2,16084.45,0,
2021-03-17 14:15:00,16085.7,16103.0,15943.05,15947.8,0,
2021-03-17 15:15:00,15946.55,15977.4,15937.75,15977.4,0,
2021-03-18 09:15:00,16135.15,16202.1,16105.9,16132.0,0,
2021-03-18 10:15:00,16134.75,16154.6,16073.45,16103.1,0,
2021-03-18 11:15:00,16103.35,16168.6,16081.85,16164.55,0,
2021-03-18 12:15:00,16165.45,16172.15,15999.0,16001.5,0,
2021-03-18 13:15:00,16002.1,16020.05,15783.95,15793.75,0,
2021-03-18 14:15:00,15791.5,15893.45,15774.15,15887.1,0,
2021-03-18 15:15:00,15886.3,15890.85,15832.2,15848.6,0,
2021-03-19 09:15:00,15733.1,15806.8,15642.9,15778.0,0,
2021-03-19 10:15:00,15779.75,15930.65,15718.2,15895.05,0,
2021-03-19 11:15:00,15893.7,15906.75,15711.2,15727.05,0,
2021-03-19 12:15:00,15728.75,15814.0,15697.3,15785.55,0,
2021-03-19 13:15:00,15785.05,15946.1,15775.0,15903.4,0,
2021-03-19 14:15:00,15904.4,16091.25,15837.2,15986.95,0,
2021-03-19 15:15:00,15987.35,15990.95,15911.05,15985.35,0,
2021-03-22 09:15:00,15967.45,15984.6,15813.1,15912.8,0,
2021-03-22 10:15:00,15913.3,15922.65,15814.45,15859.2,0,
2021-03-22 11:15:00,15859.15,15898.35,15826.05,15835.3,0,
2021-03-22 12:15:00,15834.3,15834.3,15672.95,15710.75,0,
2021-03-22 13:15:00,15710.4,15791.05,15668.95,15765.3,0,
2021-03-22 14:15:00,15764.55,15828.65,15704.6,15820.9,0,
2021-03-22 15:15:00,15821.2,15840.2,15792.15,15802.25,0,
2021-03-23 09:15:00,15854.05,15926.1,15824.3,15853.5,0,
2021-03-23 10:15:00,15852.8,16017.4,15797.55,15908.2,0,
2021-03-23 11:15:00,15908.05,15932.45,15748.1,15811.15,0,
2021-03-23 12:15:00,15811.65,15875.1,15769.5,15839.85,0,
2021-03-23 13:15:00,15842.35,15894.1,15797.35,15878.4,0,
2021-03-23 14:15:00,15878.5,16023.5,15867.2,15941.0,0,
