datetime,open,high,low,close,volume,date
2021-01-01 09:15:00,13996.1,14033.85,13991.35,14025.25,0,
2021-01-01 10:15:00,14024.6,14037.25,14017.6,14029.35,0,
2021-01-01 11:15:00,14028.9,14034.25,14004.95,14023.05,0,
2021-01-01 12:15:00,14022.7,14040.25,14015.95,14031.6,0,
2021-01-01 13:15:00,14030.35,14043.45,14017.8,14043.45,0,
2021-01-01 14:15:00,14042.5,14049.85,14013.75,14015.0,0,
2021-01-01 15:15:00,14016.15,14028.8,14001.6,14018.5,0,
2021-01-04 09:15:00,14104.35,14114.15,14080.0,14086.55,0,
2021-01-04 10:15:00,14086.95,14095.25,13953.75,14017.8,0,
2021-01-04 11:15:00,14017.65,14064.5,14004.75,14060.7,0,
2021-01-04 12:15:00,14061.05,14088.6,14048.55,14085.5,0,
2021-01-04 13:15:00,14084.85,14116.2,14077.35,14096.55,0,
2021-01-04 14:15:00,14096.7,14136.3,14068.95,14128.0,0,
2021-01-04 15:15:00,14127.4,14147.95,14122.7,14132.9,0,
2021-01-05 09:15:00,14075.15,14115.7,14048.15,14071.6,0,
2021-01-05 10:15:00,14070.8,14125.8,14049.05,14119.75,0,
2021-01-05 11:15:00,14119.7,14139.95,14113.3,14139.3,0,
2021-01-05 12:15:00,14139.0,14155.1,14129.55,14133.0,0,
2021-01-05 13:15:00,14132.3,14172.4,14087.85,14164.8,0,
2021-01-05 14:15:00,14163.85,14210.6,14146.65,14207.2,0,
2021-01-05 15:15:00,14207.65,14215.6,14194.65,14199.5,0,
2021-01-06 09:15:00,14240.95,14244.15,14174.7,14191.7,0,
2021-01-06 10:15:00,14192.2,14220.5,14185.75,14216.45,0,
2021-01-06 11:15:00,14216.85,14217.75,14177.45,14189.05,0,
2021-01-06 12:15:00,14188.85,14212.8,14177.15,14178.15,0,
2021-01-06 13:15:00,14179.05,14201.1,14039.9,14074.85,0,
2021-01-06 14:15:00,14073.6,14166.35,14063.25,14148.85,0,
2021-01-06 15:15:00,14148.25,14157.9,14124.05,14146.25,0,
2021-01-07 09:15:00,14253.75,14256.25,14193.1,14203.1,0,
2021-01-07 10:15:00,14203.2,14215.2,14165.45,14187.35,0,
2021-01-07 11:15:00,14187.45,14197.45,14179.55,14193.1,0,
2021-01-07 12:15:00,14192.95,14217.05,14184.7,14207.55,0,
2021-01-07 13:15:00,14208.0,14214.6,14157.5,14188.5,0,
2021-01-07 14:15:00,14189.0,14195.05,14124.6,14135.65,0,
2021-01-07 15:15:00,14137.1,14148.5,14123.1,14137.35,0,
2021-01-08 09:15:00,14258.4,14259.15,14221.65,14253.35,0,
2021-01-08 10:15:00,14252.9,14289.3,14252.6,14273.7,0,
2021-01-08 11:15:00,14273.2,14291.7,14261.75,14287.8,0,
2021-01-08 12:15:00,14288.45,14302.1,14282.55,14289.15,0,
2021-01-08 13:15:00,14289.05,14298.7,14262.05,14286.0,0,
2021-01-08 14:15:00,14285.65,14358.2,14260.8,14357.25,0,
2021-01-08 15:15:00,14357.45,14367.3,14343.45,14347.25,0,
2021-01-11 09:15:00,14474.05,14479.7,14401.65,14444.4,0,
2021-01-11 10:15:00,14445.1,14455.0,14383.1,14443.0,0,
2021-01-11 11:15:00,14442.85,14443.55,14394.35,14433.6,0,
2021-01-11 12:15:00,14433.35,14448.65,14419.2,14441.95,0,
2021-01-11 13:15:00,14440.6,14473.35,14435.45,14461.7,0,
2021-01-11 14:15:00,14461.9,14491.8,14445.45,14486.8,0,
2021-01-11 15:15:00,14487.15,14498.2,14478.3,14484.75,0,
2021-01-12 09:15:00,14473.8,14499.95,14432.85,14459.1,0,
2021-01-12 10:15:00,14458.4,14494.2,14451.1,14494.2,0,
2021-01-12 11:15:00,14494.05,14525.8,14485.0,14516.55,0,
2021-01-12 12:15:00,14517.5,14550.65,14511.7,14548.0,0,
2021-01-12 13:15:00,14547.95,14581.65,14544.35,14570.1,0,
2021-01-12 14:15:00,14569.9,14590.65,14556.8,14569.6,0,
2021-01-12 15:15:00,14569.9,14575.65,14554.0,14563.45,0,
2021-01-13 09:15:00,14639.8,14653.35,14617.65,14623.4,0,
2021-01-13 10:15:00,14622.25,14636.05,14585.8,14601.95,0,
2021-01-13 11:15:00,14601.6,14603.45,14526.1,14560.0,0,
2021-01-13 12:15:00,14559.85,14589.4,14537.5,14545.6,0,
2021-01-13 13:15:00,14546.25,14563.95,14435.7,14499.3,0,
2021-01-13 14:15:00,14500.0,14579.65,14484.55,14575.8,0,
2021-01-13 15:15:00,14575.45,14578.0,14540.2,14564.85,0,
2021-01-14 09:15:00,14550.05,14562.8,14471.5,14507.8,0,
2021-01-14 10:15:00,14508.8,14577.4,14499.95,14568.0,0,
2021-01-14 11:15:00,14567.45,14587.25,14556.65,14569.9,0,
2021-01-14 12:15:00,14570.0,14596.7,14556.15,14584.8,0,
2021-01-14 13:15:00,14584.4,14617.8,14566.35,14592.0,0,
2021-01-14 14:15:00,14591.55,14611.0,14578.05,14587.6,0,
2021-01-14 15:15:00,14587.75,14604.45,14584.8,14595.6,0,
2021-01-15 09:15:00,14594.35,14617.45,14474.95,14535.95,0,
2021-01-15 10:15:00,14536.35,14545.75,14462.25,14483.35,0,
2021-01-15 11:15:00,14482.8,14510.0,14445.85,14501.25,0,
2021-01-15 12:15:00,14499.75,14541.05,14488.5,14520.2,0,
2021-01-15 13:15:00,14520.55,14538.2,14398.0,14406.2,0,
2021-01-15 14:15:00,14406.85,14459.5,14357.85,14433.45,0,
2021-01-15 15:15:00,14432.6,14444.75,14425.15,14433.7,0,
2021-01-18 09:15:00,14453.3,14459.15,14314.65,14340.5,0,
2021-01-18 10:15:00,14340.1,14341.0,14263.6,14329.9,0,
2021-01-18 11:15:00,14328.75,14346.55,14266.3,14298.1,0,
2021-01-18 12:15:00,14297.8,14323.0,14285.4,14314.35,0,
2021-01-18 13:15:00,14315.5,14403.25,14271.55,14401.6,0,
2021-01-18 14:15:00,14400.9,14403.7,14286.05,14287.8,0,
2021-01-18 15:15:00,14287.0,14295.15,14222.8,14281.3,0,
2021-01-19 09:15:00,14371.65,14424.25,14350.85,14413.45,0,
2021-01-19 10:15:00,14412.5,14456.25,14402.85,14432.8,0,
2021-01-19 11:15:00,14433.0,14478.45,14424.95,14468.85,0,
2021-01-19 12:15:00,14469.2,14492.25,14456.75,14481.15,0,
2021-01-19 13:15:00,14481.65,14513.2,14471.75,14495.75,0,
2021-01-19 14:15:00,14495.95,14546.05,14493.25,14526.75,0,
2021-01-19 15:15:00,14527.3,14529.6,14509.65,14521.15,0,
2021-01-20 09:15:00,14538.3,14588.0,14517.55,14576.85,0,
2021-01-20 10:15:00,14576.35,14623.55,14569.9,14611.7,0,
2021-01-20 11:15:00,14611.55,14620.3,14594.55,14606.95,0,
2021-01-20 12:15:00,14606.85,14611.05,14561.45,14602.25,0,
2021-01-20 13:15:00,14601.7,14634.95,14588.7,14631.85,0,
2021-01-20 14:15:00,14631.7,14666.45,14631.7,14643.85,0,
2021-01-20 15:15:00,14643.05,14650.6,14619.15,14644.7,0,
2021-01-21 09:15:00,14730.95,14738.3,14695.25,14727.3,0,
2021-01-21 10:15:00,14727.15,14744.0,14716.3,14741.25,0,
2021-01-21 11:15:00,14740.35,14745.2,14724.8,14734.45,0,
2021-01-21 12:15:00,14734.0,14750.7,14728.5,14740.85,0,
2021-01-21 13:15:00,14741.15,14753.55,14698.15,14699.9,0,
2021-01-21 14:15:00,14699.5,14724.0,14517.25,14586.45,0,
2021-01-21 15:15:00,14586.7,14632.8,14585.45,14590.35,0,
2021-01-22 09:15:00,14583.4,14612.5,14518.45,14600.4,0,
2021-01-22 10:15:00,14601.25,14619.9,14486.05,14498.35,0,
2021-01-22 11:15:00,14499.35,14536.9,14453.0,14502.95,0,
2021-01-22 12:15:00,14503.25,14513.45,14401.0,14401.55,0,
2021-01-22 13:15:00,14401.25,14450.8,14371.15,14403.1,0,
2021-01-22 14:15:00,14402.1,14486.35,14359.55,14363.55,0,
2021-01-22 15:15:00,14362.95,14382.85,14357.75,14371.9,0,
2021-01-25 09:15:00,14477.8,14491.1,14260.25,14376.85,0,
2021-01-25 10:15:00,14376.45,14438.55,14353.3,14411.15,0,
2021-01-25 11:15:00,14411.6,14413.6,14323.85,14356.15,0,
2021-01-25 12:15:00,14356.45,14402.2,14344.4,14400.05,0,
2021-01-25 13:15:00,14399.45,14413.0,14283.75,14316.7,0,
2021-01-25 14:15:00,14316.9,14322.75,14223.65,14238.15,0,
2021-01-25 15:15:00,14240.5,14251.6,14218.6,14238.9,0,
2021-01-27 09:15:00,14237.95,14237.95,14111.95,14166.1,0,
2021-01-27 10:15:00,14167.5,14167.7,14106.2,14146.75,0,
2021-01-27 11:15:00,14146.4,14168.0,14080.3,14086.4,0,
2021-01-27 12:15:00,14085.95,14108.65,14059.95,14066.7,0,
2021-01-27 13:15:00,14067.6,14078.65,13974.2,13978.1,0,
2021-01-27 14:15:00,13977.65,14009.75,13929.3,13965.3,0,
2021-01-27 15:15:00,13965.9,13983.35,13957.45,13967.5,0,
2021-01-28 09:15:00,13810.4,13898.25,13794.2,13866.4,0,
2021-01-28 10:15:00,13866.0,13886.15,13814.3,13862.6,0,
2021-01-28 11:15:00,13862.5,13865.9,13802.7,13811.9,0,
2021-01-28 12:15:00,13811.3,13839.9,13713.25,13740.6,0,
2021-01-28 13:15:00,13741.1,13845.5,13739.85,13802.15,0,
2021-01-28 14:15:00,13801.55,13835.0,13753.8,13822.8,0,
2021-01-28 15:15:00,13823.25,13829.7,13809.1,13817.55,0,
2021-01-29 09:15:00,13946.6,13966.85,13827.6,13855.9,0,
2021-01-29 10:15:00,13856.3,13882.2,13784.5,13869.9,0,
2021-01-29 11:15:00,13868.2,13868.3,13776.4,13786.95,0,
2021-01-29 12:15:00,13786.75,13840.65,13755.85,13767.8,0,
2021-01-29 13:15:00,13768.7,13806.9,13728.1,13804.1,0,
2021-01-29 14:15:00,13804.0,13873.0,13607.55,13625.6,0,
2021-01-29 15:15:00,13626.0,13670.65,13596.75,13634.6,0,
2021-02-01 09:15:00,13758.6,13773.8,13661.75,13746.65,0,
2021-02-01 10:15:00,13747.3,13793.75,13721.85,13760.9,0,
2021-02-01 11:15:00,13760.35,13906.1,13759.65,13807.45,0,
2021-02-01 12:15:00,13809.3,14113.55,13778.3,14021.85,0,
2021-02-01 13:15:00,14024.65,14214.8,14021.35,14145.9,0,
2021-02-01 14:15:00,14144.05,14296.1,14119.6,14269.9,0,
2021-02-01 15:15:00,14268.1,14336.35,14263.8,14281.2,0,
2021-02-02 09:15:00,14481.1,14731.7,14469.15,14657.45,0,
2021-02-02 10:15:00,14656.6,14663.1,14501.75,14588.2,0,
2021-02-02 11:15:00,14588.5,14611.7,14513.3,14589.25,0,
